Id,TimeStamp,DateTime,Dc,State,EnergyConsumption,VmsCount,MigratedVmsCount,CpuSpecs,RamSpecs,BwSpecs,SizeSpecs,CpuProv,RamProv,BwProv,SizeProv,CpuReq,RamReq,BwReq,SizeReq
6,1357149600670,2013-01-02 19:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357149600670,2013-01-02 19:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357149600670,2013-01-02 19:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357149600670,2013-01-02 19:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357149600670,2013-01-02 19:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357149600670,2013-01-03 03:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357149600670,2013-01-03 03:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357149600670,2013-01-03 03:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357149600670,2013-01-03 03:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357149600670,2013-01-03 03:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357153200670,2013-01-02 17:00:00,5,Running,0.1133,3,0,3000,4096,1024,327680,363,263,30,157286,363,263,30,157286
22,1357153200670,2013-01-02 17:00:00,5,Running,0.1133,3,0,3000,4096,1024,327680,363,278,29,157286,363,278,29,157286
23,1357153200670,2013-01-02 17:00:00,5,Running,0.1135,3,0,3000,4096,1024,327680,374,269,30,157286,374,269,30,157286
24,1357153200670,2013-01-02 17:00:00,5,Running,0.1133,3,0,3000,4096,1024,327680,364,255,29,157286,364,255,29,157286
25,1357153200670,2013-01-02 17:00:00,5,Running,0.1119,3,0,3000,4096,1024,327680,294,241,30,157286,294,241,30,157286
16,1357153200670,2013-01-02 14:00:00,4,Running,0.1127,3,0,3000,4096,1024,327680,333,236,30,157286,333,236,30,157286
17,1357153200670,2013-01-02 14:00:00,4,Running,0.1126,3,0,3000,4096,1024,327680,332,214,31,157286,332,214,31,157286
18,1357153200670,2013-01-02 14:00:00,4,Running,0.1123,3,0,3000,4096,1024,327680,314,205,29,157286,314,205,29,157286
19,1357153200670,2013-01-02 14:00:00,4,Running,0.1073,1,0,3000,4096,1024,327680,97,102,9,52429,97,102,9,52429
20,1357153200670,2013-01-02 14:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357153200670,2013-01-02 20:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357153200670,2013-01-02 20:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357153200670,2013-01-02 20:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357153200670,2013-01-02 20:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357153200670,2013-01-02 20:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357153200670,2013-01-02 20:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357153200670,2013-01-02 20:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357153200670,2013-01-02 20:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357153200670,2013-01-02 20:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357153200670,2013-01-02 20:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357153200670,2013-01-03 04:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357153200670,2013-01-03 04:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357153200670,2013-01-03 04:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357153200670,2013-01-03 04:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357153200670,2013-01-03 04:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357156800670,2013-01-02 18:00:00,5,Running,0.1152,3,0,3000,4096,1024,327680,461,309,31,157286,461,309,31,157286
22,1357156800670,2013-01-02 18:00:00,5,Running,0.1145,3,0,3000,4096,1024,327680,424,350,29,157286,424,350,29,157286
23,1357156800670,2013-01-02 18:00:00,5,Running,0.1146,3,0,3000,4096,1024,327680,431,295,30,157286,431,295,30,157286
24,1357156800670,2013-01-02 18:00:00,5,Running,0.1139,3,0,3000,4096,1024,327680,396,317,30,157286,396,317,30,157286
25,1357156800670,2013-01-02 18:00:00,5,Running,0.1146,3,0,3000,4096,1024,327680,429,317,32,157286,429,317,32,157286
16,1357156800670,2013-01-02 15:00:00,4,Running,0.1162,3,0,3000,4096,1024,327680,512,299,30,157286,512,299,30,157286
17,1357156800670,2013-01-02 15:00:00,4,Running,0.1140,3,0,3000,4096,1024,327680,400,305,30,157286,400,305,30,157286
18,1357156800670,2013-01-02 15:00:00,4,Running,0.1147,3,0,3000,4096,1024,327680,434,286,30,157286,434,286,30,157286
19,1357156800670,2013-01-02 15:00:00,4,Running,0.1083,1,0,3000,4096,1024,327680,140,91,10,52429,140,91,10,52429
20,1357156800670,2013-01-02 15:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357156800670,2013-01-02 21:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357156800670,2013-01-02 21:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357156800670,2013-01-02 21:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357156800670,2013-01-02 21:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357156800670,2013-01-02 21:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357156800670,2013-01-02 21:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357156800670,2013-01-02 21:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357156800670,2013-01-02 21:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357156800670,2013-01-02 21:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357156800670,2013-01-02 21:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357156800670,2013-01-03 05:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357156800670,2013-01-03 05:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357156800670,2013-01-03 05:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357156800670,2013-01-03 05:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357156800670,2013-01-03 05:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357160400670,2013-01-02 19:00:00,5,Running,0.1184,3,0,3000,4096,1024,327680,616,405,30,157286,616,405,30,157286
22,1357160400670,2013-01-02 19:00:00,5,Running,0.1180,3,0,3000,4096,1024,327680,602,383,29,157286,602,383,29,157286
23,1357160400670,2013-01-02 19:00:00,5,Running,0.1193,3,0,3000,4096,1024,327680,657,414,31,157286,657,414,31,157286
24,1357160400670,2013-01-02 19:00:00,5,Running,0.1192,3,0,3000,4096,1024,327680,652,388,30,157286,652,388,30,157286
25,1357160400670,2013-01-02 19:00:00,5,Running,0.1189,3,0,3000,4096,1024,327680,638,395,29,157286,638,395,29,157286
16,1357160400670,2013-01-02 16:00:00,4,Running,0.1180,3,0,3000,4096,1024,327680,602,407,30,157286,602,407,30,157286
17,1357160400670,2013-01-02 16:00:00,4,Running,0.1184,3,0,3000,4096,1024,327680,616,408,30,157286,616,408,30,157286
18,1357160400670,2013-01-02 16:00:00,4,Running,0.1181,3,0,3000,4096,1024,327680,604,377,30,157286,604,377,30,157286
19,1357160400670,2013-01-02 16:00:00,4,Running,0.1105,1,0,3000,4096,1024,327680,236,129,11,52429,236,129,11,52429
20,1357160400670,2013-01-02 16:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357160400670,2013-01-02 22:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357160400670,2013-01-02 22:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357160400670,2013-01-02 22:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357160400670,2013-01-02 22:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357160400670,2013-01-02 22:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357160400670,2013-01-02 22:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357160400670,2013-01-02 22:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357160400670,2013-01-02 22:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357160400670,2013-01-02 22:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357160400670,2013-01-02 22:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357160400670,2013-01-03 06:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357160400670,2013-01-03 06:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357160400670,2013-01-03 06:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357160400670,2013-01-03 06:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357160400670,2013-01-03 06:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357164000670,2013-01-02 20:00:00,5,Running,0.1245,3,0,3000,4096,1024,327680,877,482,30,157286,877,482,30,157286
22,1357164000670,2013-01-02 20:00:00,5,Running,0.1252,3,0,3000,4096,1024,327680,908,513,27,157286,908,513,27,157286
23,1357164000670,2013-01-02 20:00:00,5,Running,0.1222,3,0,3000,4096,1024,327680,778,512,31,157286,778,512,31,157286
24,1357164000670,2013-01-02 20:00:00,5,Running,0.1215,3,0,3000,4096,1024,327680,749,513,29,157286,749,513,29,157286
25,1357164000670,2013-01-02 20:00:00,5,Running,0.1222,3,0,3000,4096,1024,327680,780,491,28,157286,780,491,28,157286
16,1357164000670,2013-01-02 17:00:00,4,Running,0.1222,3,0,3000,4096,1024,327680,781,518,30,157286,781,518,30,157286
17,1357164000670,2013-01-02 17:00:00,4,Running,0.1226,3,0,3000,4096,1024,327680,796,519,32,157286,796,519,32,157286
18,1357164000670,2013-01-02 17:00:00,4,Running,0.1237,3,0,3000,4096,1024,327680,845,511,30,157286,845,511,30,157286
19,1357164000670,2013-01-02 17:00:00,4,Running,0.1120,1,0,3000,4096,1024,327680,298,174,9,52429,298,174,9,52429
20,1357164000670,2013-01-02 17:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357164000670,2013-01-02 23:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357164000670,2013-01-02 23:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357164000670,2013-01-02 23:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357164000670,2013-01-02 23:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357164000670,2013-01-02 23:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357164000670,2013-01-02 23:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357164000670,2013-01-02 23:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357164000670,2013-01-02 23:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357164000670,2013-01-02 23:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357164000670,2013-01-02 23:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357164000670,2013-01-03 07:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357164000670,2013-01-03 07:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357164000670,2013-01-03 07:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357164000670,2013-01-03 07:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357164000670,2013-01-03 07:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357167600670,2013-01-02 21:00:00,5,Running,0.1284,3,0,3000,4096,1024,327680,1069,678,29,157286,1069,678,29,157286
22,1357167600670,2013-01-02 21:00:00,5,Running,0.1281,3,0,3000,4096,1024,327680,1054,671,31,157286,1054,671,31,157286
23,1357167600670,2013-01-02 21:00:00,5,Running,0.1288,3,0,3000,4096,1024,327680,1091,708,32,157286,1091,708,32,157286
24,1357167600670,2013-01-02 21:00:00,5,Running,0.1284,3,0,3000,4096,1024,327680,1072,676,29,157286,1072,676,29,157286
25,1357167600670,2013-01-02 21:00:00,5,Running,0.1281,3,0,3000,4096,1024,327680,1056,668,30,157286,1056,668,30,157286
16,1357167600670,2013-01-02 18:00:00,4,Running,0.1298,3,0,3000,4096,1024,327680,1141,644,30,157286,1141,644,30,157286
17,1357167600670,2013-01-02 18:00:00,4,Running,0.1286,3,0,3000,4096,1024,327680,1081,661,29,157286,1081,661,29,157286
18,1357167600670,2013-01-02 18:00:00,4,Running,0.1281,3,0,3000,4096,1024,327680,1055,672,32,157286,1055,672,32,157286
19,1357167600670,2013-01-02 18:00:00,4,Running,0.1135,1,0,3000,4096,1024,327680,374,233,9,52429,374,233,9,52429
20,1357167600670,2013-01-02 18:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357167600670,2013-01-03 00:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357167600670,2013-01-03 00:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357167600670,2013-01-03 00:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357167600670,2013-01-03 00:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357167600670,2013-01-03 00:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357167600670,2013-01-03 00:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357167600670,2013-01-03 00:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357167600670,2013-01-03 00:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357167600670,2013-01-03 00:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357167600670,2013-01-03 00:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357167600670,2013-01-03 08:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357167600670,2013-01-03 08:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357167600670,2013-01-03 08:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357167600670,2013-01-03 08:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357167600670,2013-01-03 08:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357171200670,2013-01-02 22:00:00,5,Running,0.1328,3,0,3000,4096,1024,327680,1289,829,30,157286,1289,829,30,157286
22,1357171200670,2013-01-02 22:00:00,5,Running,0.1348,3,0,3000,4096,1024,327680,1392,795,31,157286,1392,795,31,157286
23,1357171200670,2013-01-02 22:00:00,5,Running,0.1340,3,0,3000,4096,1024,327680,1352,806,29,157286,1352,806,29,157286
24,1357171200670,2013-01-02 22:00:00,5,Running,0.1348,3,0,3000,4096,1024,327680,1388,826,31,157286,1388,826,31,157286
25,1357171200670,2013-01-02 22:00:00,5,Running,0.1340,3,0,3000,4096,1024,327680,1351,815,30,157286,1351,815,30,157286
16,1357171200670,2013-01-02 19:00:00,4,Running,0.1343,3,0,3000,4096,1024,327680,1366,791,29,157286,1366,791,29,157286
17,1357171200670,2013-01-02 19:00:00,4,Running,0.1338,3,0,3000,4096,1024,327680,1342,789,30,157286,1342,789,30,157286
18,1357171200670,2013-01-02 19:00:00,4,Running,0.1340,3,0,3000,4096,1024,327680,1351,788,30,157286,1351,788,30,157286
19,1357171200670,2013-01-02 19:00:00,4,Running,0.1155,1,0,3000,4096,1024,327680,477,282,11,52429,477,282,11,52429
20,1357171200670,2013-01-02 19:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357171200670,2013-01-03 01:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357171200670,2013-01-03 01:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357171200670,2013-01-03 01:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357171200670,2013-01-03 01:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357171200670,2013-01-03 01:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357171200670,2013-01-03 01:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357171200670,2013-01-03 01:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357171200670,2013-01-03 01:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357171200670,2013-01-03 01:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357171200670,2013-01-03 01:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357171200670,2013-01-03 09:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357171200670,2013-01-03 09:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357171200670,2013-01-03 09:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357171200670,2013-01-03 09:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357171200670,2013-01-03 09:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357174800670,2013-01-02 23:00:00,5,Running,0.1403,3,0,3000,4096,1024,327680,1599,948,30,157286,1599,948,30,157286
22,1357174800670,2013-01-02 23:00:00,5,Running,0.1387,3,0,3000,4096,1024,327680,1550,953,31,157286,1550,953,31,157286
23,1357174800670,2013-01-02 23:00:00,5,Running,0.1403,3,0,3000,4096,1024,327680,1598,924,31,157286,1598,924,31,157286
24,1357174800670,2013-01-02 23:00:00,5,Running,0.1411,3,0,3000,4096,1024,327680,1622,952,31,157286,1622,952,31,157286
25,1357174800670,2013-01-02 23:00:00,5,Running,0.1418,3,0,3000,4096,1024,327680,1643,958,30,157286,1643,958,30,157286
16,1357174800670,2013-01-02 20:00:00,4,Running,0.1401,3,0,3000,4096,1024,327680,1592,968,30,157286,1592,968,30,157286
17,1357174800670,2013-01-02 20:00:00,4,Running,0.1424,3,0,3000,4096,1024,327680,1663,945,28,157286,1663,945,28,157286
18,1357174800670,2013-01-02 20:00:00,4,Running,0.1411,3,0,3000,4096,1024,327680,1623,957,30,157286,1623,957,30,157286
19,1357174800670,2013-01-02 20:00:00,4,Running,0.1166,1,0,3000,4096,1024,327680,532,320,9,52429,532,320,9,52429
20,1357174800670,2013-01-02 20:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357174800670,2013-01-03 02:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357174800670,2013-01-03 02:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357174800670,2013-01-03 02:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357174800670,2013-01-03 02:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357174800670,2013-01-03 02:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357174800670,2013-01-03 02:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357174800670,2013-01-03 02:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357174800670,2013-01-03 02:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357174800670,2013-01-03 02:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357174800670,2013-01-03 02:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357174800670,2013-01-03 10:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357174800670,2013-01-03 10:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357174800670,2013-01-03 10:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357174800670,2013-01-03 10:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357174800670,2013-01-03 10:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357178400670,2013-01-03 00:00:00,5,Running,0.1484,3,0,3000,4096,1024,327680,1872,1081,30,157286,1872,1081,30,157286
22,1357178400670,2013-01-03 00:00:00,5,Running,0.1476,3,0,3000,4096,1024,327680,1832,1128,29,157286,1832,1128,29,157286
23,1357178400670,2013-01-03 00:00:00,5,Running,0.1483,3,0,3000,4096,1024,327680,1867,1107,31,157286,1867,1107,31,157286
24,1357178400670,2013-01-03 00:00:00,5,Running,0.1487,3,0,3000,4096,1024,327680,1887,1072,29,157286,1887,1072,29,157286
25,1357178400670,2013-01-03 00:00:00,5,Running,0.1479,3,0,3000,4096,1024,327680,1847,1111,32,157286,1847,1111,32,157286
16,1357178400670,2013-01-02 21:00:00,4,Running,0.1492,3,0,3000,4096,1024,327680,1909,1070,30,157286,1909,1070,30,157286
17,1357178400670,2013-01-02 21:00:00,4,Running,0.1480,3,0,3000,4096,1024,327680,1850,1128,28,157286,1850,1128,28,157286
18,1357178400670,2013-01-02 21:00:00,4,Running,0.1474,3,0,3000,4096,1024,327680,1818,1097,30,157286,1818,1097,30,157286
19,1357178400670,2013-01-02 21:00:00,4,Running,0.1192,1,0,3000,4096,1024,327680,652,359,10,52429,652,359,10,52429
20,1357178400670,2013-01-02 21:00:00,4,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
11,1357178400670,2013-01-03 03:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
12,1357178400670,2013-01-03 03:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
13,1357178400670,2013-01-03 03:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
14,1357178400670,2013-01-03 03:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
15,1357178400670,2013-01-03 03:00:00,3,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
6,1357178400670,2013-01-03 03:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
7,1357178400670,2013-01-03 03:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
8,1357178400670,2013-01-03 03:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
9,1357178400670,2013-01-03 03:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
10,1357178400670,2013-01-03 03:00:00,2,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
1,1357178400670,2013-01-03 11:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
2,1357178400670,2013-01-03 11:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
3,1357178400670,2013-01-03 11:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
4,1357178400670,2013-01-03 11:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
5,1357178400670,2013-01-03 11:00:00,1,Running,0.1050,0,0,3000,4096,1024,327680,0,0,0,0,0,0,0,0
21,1357182000670,2013-01-03 01:00:00,5,Running,0.1533,3,0,3000,4096,1024,327680,2123,1219,28,157286,2123,1219,28,157286
22,1357182000670,2013-01-03 01:00:00,5,Running,0.1534,3,0,3000,4096,1024,327680,2130,1214,29,157286,2130,1214,29,157286
23,1357182000670,2013-01-03 01:00:00,5,Running,0.1521,3,0,3000,4096,1024,327680,2057,1185,29,157286,2057,1185,29,157286
24,1357182000670,2013-01-03 01:00:00,5,Running,0.1522,3,0,3000,4096,1024,327680,2062,1180,31,157286,2062,1180,31,157286
25,1357182000670,2013-01-03 01:00:00,5,Running,0.1524,3,0,3000,4096,1024,327680,2069,1202,30,157286,2069,1202,30,157286
16,1357182000670,2013-01-02 22:00:00,4,Running,0.1527,3,0,3000,4096,1024,327680,2087,1228,29,157286,2087,1228,29,157286
